,brand,Reg. No.,Engine,Brakes,Tyres,clutch,Body,price
3277,1,XZ-83U-3277,5.4,9,2.6,3.6,3.4,21631
3278,1,XX-84V-3278,9.8,8,1,6,8.6,35665
3279,1,XY-85W-3279,6.2,7.4,3.6,4.8,5,23250
3280,1,XZ-86X-3280,6.8,4,1.4,3.4,6.8,21284
3281,1,XX-87Y-3281,9.6,5.8,8.2,1,5,29733
3282,1,XY-88Z-3282,1.4,1,3.4,1,1.6,8891
3283,1,XZ-89A-3283,7.2,4.4,2.6,9.4,3.4,27526
3284,1,XX-90B-3284,7.2,3.4,3.6,5,8.2,26364
3285,1,XY-91C-3285,10,4.2,9.8,8.6,1.2,32745
3286,1,XZ-92D-3286,5.6,6.6,3.8,4.2,4.8,21715
3287,1,XX-93E-3287,5.2,9.4,7,5.4,9.2,39436
3288,1,XY-94F-3288,9.6,8.6,6.4,9.4,7.4,40121
3289,1,XZ-95G-3289,6,10,1,4.2,8.2,29920
3290,1,XX-96H-3290,9,9.8,6.2,7.4,6,40255
3291,1,XY-97I-3291,9.6,6.8,6,6.2,5.4,32827
3292,1,XZ-98J-3292,3.8,2.6,3.8,1.4,3.2,13166
3293,1,XX-99K-3293,9.2,2.6,3,4.4,5.8,24820
3294,1,XY-11A-3294,7.8,3,3.6,3.8,9.8,27924
3295,1,XZ-12B-3295,3,7.6,1.4,6.2,7.6,26984
3296,1,XX-13C-3296,4.8,8,7.4,7.2,9.8,32424
3297,1,XY-14D-3297,4,7,10,5.4,1.4,28459
3298,1,XZ-15E-3298,2.4,6,1.4,1.2,7.6,20179
3299,1,XX-16F-3299,1.8,8,7.6,4.2,5.8,27869
3300,1,XY-17G-3300,9.8,8.6,4.6,9.6,8.4,37335
3301,1,XZ-18H-3301,6.8,8.4,3.4,4.2,5.4,26939
3302,1,XX-19I-3302,4.2,3.2,9.8,3.8,4.2,27135
3303,1,XY-20J-3303,8,5.4,8.6,1.8,5,24601
3304,1,XZ-21K-3304,8.2,5.2,1.8,3.2,2.4,19022
3305,1,XX-22L-3305,3.8,2,9.6,3.8,3.6,24236
3306,1,XY-23M-3306,6.4,8.4,2.6,1.8,7.8,27842
3307,1,XZ-24N-3307,7.4,3.6,8.6,1,3.6,24222
3308,1,XX-25O-3308,4.4,7.6,3.4,3.2,9,24967
3309,1,XY-26P-3309,4,10,2.6,5,3.2,25938
3310,1,XZ-27Q-3310,9.2,9.2,8.2,9.6,6.6,45008
3311,1,XX-28R-3311,8.2,8.2,2,8.6,6.2,29206
3312,1,XY-29S-3312,1,9,6.6,4.4,9.4,28485
3313,1,XZ-30T-3313,8.4,4,4,10,3,26895
3314,1,XX-31U-3314,9.8,4.4,9.2,7.8,9.2,35794
3315,1,XY-32V-3315,1.2,1.2,7.6,2.8,5.6,16805
3316,1,XZ-33W-3316,7.8,3,3.6,6,4.8,25313
3317,1,XX-34X-3317,5.4,3.8,6,3,3,19763
3318,1,XY-35Y-3318,2.8,1.6,8.6,4.8,1.2,20340
3319,1,XZ-36Z-3319,9.6,9.4,6.4,3.6,8.8,32391
3320,1,XX-37A-3320,9,2.2,2.6,2.2,9.4,21666
3321,1,XY-38B-3321,4.8,4.4,7.4,7.2,5.4,27790
3322,1,XZ-39C-3322,9,3.4,3.2,8.6,7.6,34796
3323,1,XX-40D-3323,1.2,2.2,2,1.8,5.6,11487
3324,1,XY-41E-3324,5.4,8.8,8,9.8,4.8,31611
3325,1,XZ-42F-3325,3.6,4.4,4.8,7.2,1.8,23716
3326,1,XX-43G-3326,9.2,8.8,2.2,3.8,1.2,25034
3327,1,XY-44H-3327,7.8,2,5.2,1.8,9.4,24644
3328,1,XZ-45I-3328,4.6,10,5,4,9.4,28763
3329,1,XX-46J-3329,6,9.2,7,4,8.2,35566
3330,1,XY-47K-3330,8.2,6.8,4.4,1.2,5.4,28246
3331,1,XZ-48L-3331,8.6,3.8,3,1.4,3.4,17928
3332,1,XX-49M-3332,2,9.6,3.2,5,9.8,27389
3333,1,XY-50N-3333,1,4.2,4.2,8.4,8.6,23478
3334,1,XZ-51O-3334,1.4,1.8,3.2,5.4,1,13322
3335,1,XX-52P-3335,1,5,1.8,8.2,4.4,18827
3336,1,XY-53Q-3336,1,7.8,9.4,7.4,7,34448
3337,1,XZ-54R-3337,8.4,7,2.8,5.8,8,30973
3338,1,XX-55S-3338,3.4,5,7.4,6.6,3.2,25853
3339,1,XY-56T-3339,5.6,8.6,1.2,7.6,1.4,21179
3340,1,XZ-57U-3340,9.8,9.4,8.8,1.8,2,33412
3341,1,XX-58V-3341,4,8,4.6,1.8,4,24093
3342,1,XY-59W-3342,2,5.6,3.4,7.2,5.2,22530
3343,1,XZ-60X-3343,9.8,10,9.6,2,8.2,33803
3344,1,XX-61Y-3344,8.8,4.6,1.4,5,3,19667
3345,1,XY-62Z-3345,3.2,3.8,7.2,2.4,2,15877
3346,1,XZ-63A-3346,4.6,5.6,2.4,6,6.4,24895
3347,1,XX-64B-3347,4.6,5.8,5.6,2.4,4.6,22593
3348,1,XY-65C-3348,2.8,1.8,9.2,3.2,9.6,28364
3349,1,XZ-66D-3349,3,9.4,4.4,1.8,10,29870
3350,1,XX-67E-3350,2.2,4.6,8,2.2,7.6,21574
3351,1,XY-68F-3351,6.2,2,9.8,2.2,6.6,28191
3352,1,XZ-69G-3352,8.4,6.2,7,6.4,4,30771
3353,1,XX-70H-3353,5.2,7.4,9.4,6.2,8.6,39692
3354,1,XY-71I-3354,8.6,4.8,3,4.6,3,25094
3355,1,XZ-72J-3355,6.8,4.6,2.8,2.4,5.4,18997
3356,1,XX-73K-3356,1.2,3.2,1.8,10,5.2,22209
3357,1,XY-74L-3357,3.2,3.4,3,8,2.8,22413
3358,1,XZ-75M-3358,2.2,9,9.2,8.8,7.8,34747
3359,1,XX-76N-3359,3.6,6.6,3.2,9.2,9.6,35001
3360,1,XY-77O-3360,6.2,4,7.6,1.8,5.6,21911
3361,1,XZ-78P-3361,2.2,6.6,3.6,3.6,6,23769
3362,1,XX-79Q-3362,1.4,4,9.4,8.8,9,33832
3363,1,XY-80R-3363,8.2,4.6,3.8,4.4,8.2,26765
3364,1,XZ-81S-3364,5,9.8,6.8,1,6.8,29682
3365,1,XX-82T-3365,5.2,9.6,7,7.2,2.4,28791
3366,1,XY-83U-3366,5.8,4.2,9.6,3.6,7.2,33163
3367,1,XZ-84V-3367,2,3.6,5,3,5,16033
3368,1,XX-85W-3368,1.2,5.4,7.2,3,5.4,21947
3369,1,XY-86X-3369,9,10,6,5.6,9,34622
3370,1,XZ-87Y-3370,2,2,1.4,5.2,7.8,17826
3371,1,XX-88Z-3371,6,9.6,2.2,7.2,8,34267
3372,1,XY-89A-3372,5.8,3.6,9.6,4.2,8.8,29878
3373,1,XZ-90B-3373,9.4,4.4,9.2,3,10,35460
3374,1,XX-91C-3374,7.4,6.2,7,8.2,7.2,36626
3375,1,XY-92D-3375,3.6,3.4,3.6,5,7,23353
3376,1,XZ-93E-3376,1.6,4,2.2,2.4,9.8,21920
3377,1,XX-94F-3377,7,9.2,3.2,2.4,6,25048
3378,1,XY-95G-3378,6.2,5.2,4.8,8.8,2.8,26224
3379,1,XZ-96H-3379,6.2,5.2,1.8,8.4,6.2,27850
3380,1,XX-97I-3380,6,4.6,9.6,3.8,5.4,26745
3381,1,XY-98J-3381,4.4,1.6,8,9.4,1,25483
3382,1,XZ-99K-3382,3.8,5.4,7,3,5.4,25382
3383,1,XX-11A-3383,5.6,2.4,5.4,3.8,6.2,24425
3384,1,XY-12B-3384,7.8,4.8,9.8,5,6.6,29869
3385,1,XZ-13C-3385,9.8,9.2,5,4,9,33459
3386,1,XX-14D-3386,8.8,7.2,8.6,8.4,8.8,43393
3387,1,XY-15E-3387,4.8,4.6,2.6,8.8,9.4,30680
3388,1,XZ-16F-3388,6.2,2,4,5.6,2.2,18500
3389,1,XX-17G-3389,8.6,9.4,6,2.8,4,31216
3390,1,XY-18H-3390,6.6,8.8,8.2,1.8,5.2,31077
3391,1,XZ-19I-3391,5.6,6.4,5.4,7.4,2.8,24810
3392,1,XX-20J-3392,7.8,7,8.8,6.8,4.4,35395
3393,1,XY-21K-3393,1.8,4.8,6.2,3.8,6.6,21390
3394,1,XZ-22L-3394,1,1.4,3,10,6,23166
3395,1,XX-23M-3395,4,3.6,3.8,1,4.2,17601
3396,1,XY-24N-3396,7,4.8,6.2,9.8,4.6,32322
3397,1,XZ-25O-3397,2.8,8.2,1,4.8,7.8,26578
3398,1,XX-26P-3398,1,9.4,7,7.2,6.2,33378
3399,1,XY-27Q-3399,3.4,6.8,1,5.6,3.8,21861
3400,1,XZ-28R-3400,1.4,3.8,6.4,5.4,7.6,22703
3401,1,XX-29S-3401,4,3.6,9.2,6.8,8.8,29844
3402,1,XY-30T-3402,4.6,4.6,4.2,5.6,3.6,22763
3403,1,XZ-31U-3403,1.6,7.6,2.8,3,1.4,14599
3404,1,XX-32V-3404,2.6,4.2,7.6,4.6,2.2,19254
3405,1,XY-33W-3405,5.4,3.4,9.2,2.4,9.2,27211
3406,1,XZ-34X-3406,5.4,3.4,2.2,3,5.6,17577
3407,1,XX-35Y-3407,7.2,5.8,10,8,2.4,31025
3408,1,XY-36Z-3408,2.6,10,2.4,4.4,2.4,18994
3409,1,XZ-37A-3409,7,6.4,9.4,3.6,3.8,27709
3410,1,XX-38B-3410,3.4,6.2,1.8,6.2,8.8,28800
3411,1,XY-39C-3411,4.4,5.8,9,2.8,3.6,22674
3412,1,XZ-40D-3412,9.8,4.8,6,2,2.6,22992
3413,1,XX-41E-3413,2,10,3.2,8,5,26203
3414,1,XY-42F-3414,8.4,1.2,8.4,1.4,7,23771
3415,1,XZ-43G-3415,3.6,5.2,4.4,8.4,4.8,25069
3416,1,XX-44H-3416,7.6,8.2,4.4,5.8,1.6,24089
3417,1,XY-45I-3417,7.4,5.6,1.8,9.6,1.8,24895
3418,1,XZ-46J-3418,2.4,3.8,5.8,1.8,2,17160
3419,1,XX-47K-3419,7.8,2,3,9.4,3,27052
3420,1,XY-48L-3420,6.6,5,1,2.6,9,24411
3421,1,XZ-49M-3421,1,7.4,3.6,6,1,18949
3422,1,XX-50N-3422,9.2,3.2,10,8,1,32662
3423,1,XY-51O-3423,5.8,5.8,7.2,7.8,9.2,32632
3424,1,XZ-52P-3424,7,2.8,6.8,10,2.8,31261
3425,1,XX-53Q-3425,8.4,9.8,1.4,3,6.8,25052
3426,1,XY-54R-3426,6.8,9.6,2,9.6,7.4,36313
3427,1,XZ-55S-3427,4.6,4,9.4,5,7.2,29040
3428,1,XX-56T-3428,8.6,8,7.2,8.6,7.8,36148
3429,1,XY-57U-3429,2.6,4.6,5.4,4.8,1.4,20610
3430,1,XZ-58V-3430,7,4.8,5.6,5,1.2,20400
3431,1,XX-59W-3431,9.6,3.6,7.2,2,8.6,26787
3432,1,XY-60X-3432,4.4,3.8,3.2,8.8,9.8,27201
3433,1,XZ-61Y-3433,6.4,5,8.2,5,7.8,35588
3434,1,XX-62Z-3434,5.8,9.4,2.8,7,2.8,30035
3435,1,XY-63A-3435,5.8,4,8.4,1.8,6.4,26677
3436,1,XZ-64B-3436,5.4,3.8,5.4,10,4.6,26852
3437,1,XX-65C-3437,6.6,6.4,9,8,3,32921
3438,1,XY-66D-3438,9.6,5.6,5.2,3,6.4,27431
3439,1,XZ-67E-3439,4.6,1.6,3.2,5.4,8,23087
3440,1,XX-68F-3440,9.2,6.4,3,1,7.2,27508
3441,1,XY-69G-3441,10,9.4,5.8,9.2,1.8,31802
3442,1,XZ-70H-3442,2,4.6,2.8,9.8,8.8,30520
3443,1,XX-71I-3443,8.6,3.6,3.4,1.6,8,21533
3444,1,XY-72J-3444,9.8,6.6,2.8,9.4,7.8,33146
3445,1,XZ-73K-3445,2.6,1.6,3.4,3.6,7,18255
3446,1,XX-74L-3446,6.6,3,3.8,1.6,10,26777
3447,1,XY-75M-3447,4.8,9.4,7.6,9.6,7.4,41512
3448,1,XZ-76N-3448,5.8,2.8,3.8,3.2,7,21224
3449,1,XX-77O-3449,1.4,7.6,6.4,2.4,2.8,21873
3450,1,XY-78P-3450,10,1.2,6.8,6.4,9,36516
3451,1,XZ-79Q-3451,7,7.2,6,4,1.6,21969
3452,1,XX-80R-3452,8.8,1.8,5.4,6.2,8.2,30427
3453,1,XY-81S-3453,6.4,9.6,2.2,4.4,5,25803
3454,1,XZ-82T-3454,9,5.6,6.6,10,7.4,40406
3455,1,XX-83U-3455,8.8,5.6,8.2,3.6,4.4,31178
3456,1,XY-84V-3456,4.4,6,6.4,6.2,1.6,24497
3457,1,XZ-85W-3457,3,2,2.2,8.6,9,25923
3458,1,XX-86X-3458,4.4,9.2,3.6,6.8,2.8,22852
3459,1,XY-87Y-3459,2.2,2,3.4,7.4,3.8,19161
3460,1,XZ-88Z-3460,8.8,3,1.8,9.4,3.6,25658
3461,1,XX-89A-3461,3.2,3,9.4,6.4,3,22442
3462,1,XY-90B-3462,10,6.6,3,1.6,1,21527
3463,1,XZ-91C-3463,5,4.2,9.4,4.8,2,26185
3464,1,XX-92D-3464,2.2,5.6,6.8,8.2,10,28323
3465,1,XY-93E-3465,10,5.6,9.2,2,5.6,27968
3466,1,XZ-94F-3466,7.2,5,9.2,9.4,6.2,36756
3467,1,XX-95G-3467,1.6,3.8,3,4.4,9.4,21121
3468,1,XY-96H-3468,6.6,7.2,3.4,9.4,7.6,36847
3469,1,XZ-97I-3469,8.2,7,2.6,5.4,6.4,30896
3470,1,XX-98J-3470,6.8,2,6.4,2.8,1.4,18422
3471,1,XY-99K-3471,5.8,2.4,9,4.6,4,24213
3472,1,XZ-11A-3472,3.6,5.4,2.2,3.2,8,23778
3473,1,XX-12B-3473,1.8,1,1,8.2,2.4,14612
3474,1,XY-13C-3474,2.4,1.8,4.6,3.2,2.6,15550
3475,1,XZ-14D-3475,6,3.2,5.4,1.8,5,22665
3476,1,XX-15E-3476,8.8,2,5,6.4,8.8,29763
3477,1,XY-16F-3477,2.8,2,4.4,2.8,1.6,12951
3478,1,XZ-17G-3478,1,8,8,4.2,8.6,25589
3479,1,XX-18H-3479,4.4,9,2.6,8.8,6.2,32256
3480,1,XY-19I-3480,6.2,2,1.2,7.4,4,20519
3481,1,XZ-20J-3481,9,5.8,8.4,7.8,10,41111
3482,1,XX-21K-3482,7.8,4,7.8,9.6,8.8,33155
3483,1,XY-22L-3483,3.6,3.2,8.8,3,5.4,22747
3484,1,XZ-23M-3484,8.4,2.2,1,4.2,4,17976
3485,1,XX-24N-3485,6.4,8,9.2,7,7.6,37283
3486,1,XY-25O-3486,9.4,4,7.6,6.6,7,31517
3487,1,XZ-26P-3487,4.8,7.8,8.8,1.8,1.4,21264
3488,1,XX-27Q-3488,3.6,1.6,8.4,1.2,4.8,20823
3489,1,XY-28R-3489,2.2,10,5.4,5.2,8.2,27420
3490,1,XZ-29S-3490,7,8.8,9.8,5.2,8,35680
3491,1,XX-30T-3491,9.8,8.2,9.4,1.4,3.4,31562
3492,1,XY-31U-3492,4.2,3.4,7.4,9.6,4.6,28911
3493,1,XZ-32V-3493,7.2,1.8,9.8,8,5.2,31002
3494,1,XX-33W-3494,8,1.6,4.4,8,2.4,21677
3495,1,XY-34X-3495,5.6,9.2,5.8,1.4,6.6,30985
3496,1,XZ-35Y-3496,3.8,9.6,9.4,8.6,8.8,35726
3497,1,XX-36Z-3497,8.6,2.8,9.6,2.6,7.6,28926
3498,1,XY-37A-3498,5.6,3.8,2.6,4.4,6.6,22538
3499,1,XZ-38B-3499,1.6,4,2.4,5.8,4.2,17411
3500,1,XX-39C-3500,9.8,9.4,4,1.2,2.4,24316
3501,1,XY-40D-3501,5,3.4,9.4,7.8,9.6,32053
3502,1,XZ-41E-3502,4,6.2,5,7.8,7,32340
3503,1,XX-42F-3503,8.8,5.2,8.4,5.8,9,33874
3504,1,XY-43G-3504,7.8,8.4,3.2,1.2,8.6,29980
3505,1,XZ-44H-3505,3.4,4.8,4.8,3.6,7.8,24620
3506,1,XX-45I-3506,8.2,5.8,5.8,7,2.6,28333
3507,1,XY-46J-3507,3.4,6.6,9,7.8,3.6,27591
3508,1,XZ-47K-3508,6.2,8.4,9.2,7.8,9,41112
3509,1,XX-48L-3509,5.2,10,4.6,6.4,4.2,31595
3510,1,XY-49M-3510,5.4,1,2.2,9.8,3.8,20522
3511,1,XZ-50N-3511,6.4,2.2,6.2,10,8.6,33250
3512,1,XX-51O-3512,6.2,7,9.6,2.2,6.2,29038
3513,1,XY-52P-3513,5.4,1.2,8.2,4.4,9.6,29465
3514,1,XZ-53Q-3514,4.6,4.6,1.8,4.4,1.8,17200
3515,1,XX-54R-3515,9.8,1.6,3,8.4,4,26092
3516,1,XY-55S-3516,3.2,4.8,6.2,3,7.8,25105
3517,1,XZ-56T-3517,6.2,4,4.4,7.6,4,28676
3518,1,XX-57U-3518,3.8,3.6,2,8.6,9.8,28659
3519,1,XY-58V-3519,9.8,7,6.8,9.2,5.6,39206
3520,1,XZ-59W-3520,7.2,3.4,7.2,6,7,27557
3521,1,XX-60X-3521,7.2,3,4,5,4.2,22719
3522,1,XY-61Y-3522,2,1.8,6,4.6,9.6,26398
3523,1,XZ-62Z-3523,2.8,1.6,7.2,6.4,4.4,22098
3524,1,XX-63A-3524,7,1.8,3.6,3.4,4,17097
3525,1,XY-64B-3525,9,2.8,2,2,5.8,23635
3526,1,XZ-65C-3526,1.2,7,7.8,6.6,8,32298
3527,1,XX-66D-3527,9,9.8,6.2,4.6,2.4,30310
3528,1,XY-67E-3528,1,3.4,9.4,1.8,8,20782
3529,1,XZ-68F-3529,4,3.8,6.8,9.6,7,31256
3530,1,XX-69G-3530,6.6,8.8,6.6,8,1.8,33918
3531,1,XY-70H-3531,6.8,8.6,1,3.6,3,25118
3532,1,XZ-71I-3532,6.2,8,6,5.6,1.6,24844
3533,1,XX-72J-3533,7.8,6,2.6,4.2,3.8,23932
3534,1,XY-73K-3534,4.2,7.2,5.8,8.2,8,32107
3535,1,XZ-74L-3535,7.4,4.6,8.4,4.6,1.6,24932
3536,1,XX-75M-3536,9,7.6,7.6,4.6,2.6,33859
3537,1,XY-76N-3537,5,6.8,10,8,8,33162
3538,1,XZ-77O-3538,4.4,1,9.2,9.8,7.2,29827
3539,1,XX-78P-3539,1.6,8.2,7,5.2,3,24737
3540,1,XY-79Q-3540,10,5,4.6,3.4,8.4,34377
3541,1,XZ-80R-3541,4,8,7.6,7,5.2,31819
3542,1,XX-81S-3542,8.6,3.6,1.4,4.2,5,20338
3543,1,XY-82T-3543,6.6,1,6.8,2.2,9.2,22139
3544,1,XZ-83U-3544,5.6,9,8,3.6,6,28645
3545,1,XX-84V-3545,7.8,1.4,7,5,3.2,21633
3546,1,XY-85W-3546,2.6,3.2,6.4,9.4,7.8,26542
3547,1,XZ-86X-3547,7.6,5.4,8.8,2.6,9.4,34824
3548,1,XX-87Y-3548,9.2,4,1.8,2.4,8.6,26679
3549,1,XY-88Z-3549,3.4,9.8,1.4,6.8,9.6,31753
3550,1,XZ-89A-3550,7,6.2,4.4,4,1,19780
3551,1,XX-90B-3551,5.6,8.2,5.8,1.8,10,28452
3552,1,XY-91C-3552,1.2,2.2,1.4,3,1,8169
3553,1,XZ-92D-3553,2.8,2.4,4.6,2.4,6.8,17170
3554,1,XX-93E-3554,1.2,9.4,2.8,8.4,7,28273
3555,1,XY-94F-3555,4.4,1.8,3.6,5.8,9.8,22093
3556,1,XZ-95G-3556,9.8,1.6,7.8,8.8,5.4,31757
3557,1,XX-96H-3557,4.2,7.2,8.4,6.2,2.2,29148
3558,1,XY-97I-3558,2,7,8.2,3.2,9.6,28605
3559,1,XZ-98J-3559,4.4,7.8,3,3.4,4.2,22212
3560,1,XX-99K-3560,3.8,7.2,5.6,9.8,7.8,33944
3561,1,XY-11A-3561,4.4,9,8.8,8.4,5,36807
3562,1,XZ-12B-3562,3.2,4.6,1,3.6,8.2,18987
3563,1,XX-13C-3563,7.8,5.4,9.8,5.8,1.4,29883
3564,1,XY-14D-3564,6.8,4.6,5.6,6.2,2.2,23419
3565,1,XZ-15E-3565,7.8,9.4,4.8,4.2,5.8,34707
3566,1,XX-16F-3566,7.4,4.4,7.2,6.8,4.8,30095
3567,1,XY-17G-3567,3.4,8.2,9,6.2,4.8,32472
3568,1,XZ-18H-3568,4.4,4.2,7.2,1.8,1.4,20516
3569,1,XX-19I-3569,6.2,2,8,7.4,2.2,26976
3570,1,XY-20J-3570,9.2,1.6,4.8,10,6.6,29920
3571,1,XZ-21K-3571,3.2,8.8,5.4,9.2,7.6,37422
3572,1,XX-22L-3572,8.4,2.6,6.2,1,6.6,24569
3573,1,XY-23M-3573,7,2.8,1.4,2.2,3.4,14729
3574,1,XZ-24N-3574,4.2,3,9.6,8.6,1.8,29305
3575,1,XX-25O-3575,4.4,3.4,9.4,10,9.2,34096
3576,1,XY-26P-3576,1.4,8,7.2,9.2,1.2,29373
3577,1,XZ-27Q-3577,7.4,3.2,3.2,9.8,7,31591
3578,1,XX-28R-3578,6.6,1.2,4.6,1.6,3.4,17833
3579,1,XY-29S-3579,7,2,5,3,5.6,20980
3580,1,XZ-30T-3580,7.2,2,6,4.2,5.8,23597
3581,1,XX-31U-3581,9.8,1.2,9,10,6.6,35974
3582,1,XY-32V-3582,6.2,10,2.8,1.4,3.4,22622
3583,1,XZ-33W-3583,6,7.4,4.8,7,7.6,28716
3584,1,XX-34X-3584,7.4,5.4,2.4,7.8,3.8,28963
3585,1,XY-35Y-3585,7.4,4.4,3.6,2.4,9.6,25682
3586,1,XZ-36Z-3586,7.4,3.4,9,7.8,7.2,32733
3587,1,XX-37A-3587,1.2,7.2,3.8,3.2,6.6,22073
3588,1,XY-38B-3588,7.2,6.6,8.4,2.4,5.6,32583
3589,1,XZ-39C-3589,1,2.6,10,9.6,1,21906
3590,1,XX-40D-3590,9.6,5.6,1.6,5.8,2.4,25720
3591,1,XY-41E-3591,4.6,1,3.8,4.2,1.8,14628
3592,1,XZ-42F-3592,1.2,2.4,9.6,9.6,1.8,23914
3593,1,XX-43G-3593,8,1,6.6,1.2,8.4,24315
3594,1,XY-44H-3594,3.4,5.6,7.6,1.6,1.8,19298
3595,1,XZ-45I-3595,1.4,5.8,7.8,8,1.4,25447
3596,1,XX-46J-3596,2,3.6,3.4,5.8,3.4,15628
3597,1,XY-47K-3597,2.2,2.4,6.2,7.6,2.6,21731
3598,1,XZ-48L-3598,6.8,4.4,4.4,9.6,8.8,31236
3599,1,XX-49M-3599,3.4,7.4,7.2,1.8,1.4,20195
3600,1,XY-50N-3600,6.4,6.2,7.4,7.8,8.6,37328
3601,1,XZ-51O-3601,6.6,8.4,10,6,2,31990
3602,1,XX-52P-3602,3.6,9,9.6,4.4,2.6,31057
3603,1,XY-53Q-3603,9,5,6,3.4,5.6,28861
3604,1,XZ-54R-3604,2,2.4,3.2,7,7.2,23010
3605,1,XX-55S-3605,5.2,4.8,5.6,4.8,5.4,21945
3606,1,XY-56T-3606,8.4,1.4,2.8,8.8,9.6,30191
3607,1,XZ-57U-3607,3.4,5.2,6.2,6.2,9.8,31622
3608,1,XX-58V-3608,1.6,5,5.2,6.8,4,21095
3609,1,XY-59W-3609,3.6,8.8,2.2,1.8,4.4,18441
3610,1,XZ-60X-3610,6.6,7.2,6.4,1.4,1.6,25211
3611,1,XX-61Y-3611,4.4,1.6,9.6,10,6,32302
3612,1,XY-62Z-3612,1.6,8,3.2,7.6,1.2,20803
3613,1,XZ-63A-3613,7.4,8.6,2.2,1.8,10,32187
3614,1,XX-64B-3614,4.8,7.2,5.6,5.2,4.4,27951
3615,1,XY-65C-3615,5,4,1.4,8.8,8.6,27950
3616,1,XZ-66D-3616,7.8,7.2,9,10,3.6,40003
3617,1,XX-67E-3617,10,9.4,10,1.4,3.8,32628
3618,1,XY-68F-3618,6.6,1.4,9.4,4.6,2.8,21363
3619,1,XZ-69G-3619,4.4,7,2.8,2,1.2,18146
3620,1,XX-70H-3620,7,7,7.2,5.8,5.6,31074
3621,1,XY-71I-3621,5,2,8.6,7.4,8.8,32115
3622,1,XZ-72J-3622,5.4,9.8,8.6,9.4,8,43783
3623,1,XX-73K-3623,6.8,4,7.8,2,1,20971
3624,1,XY-74L-3624,4.2,2.8,1.6,1,1.2,9232
3625,1,XZ-75M-3625,3.2,1,2.4,5.4,2,14231
3626,1,XX-76N-3626,3.4,3.2,9.2,3,10,24592
3627,1,XY-77O-3627,1.2,2.4,3.6,7.8,8.8,21551
3628,1,XZ-78P-3628,1.8,6.2,2.8,1.2,4.8,16412
3629,1,XX-79Q-3629,2.6,3.2,3.8,2.4,6,18815
3630,1,XY-80R-3630,7.2,8.6,8,6.6,2.2,33206
3631,1,XZ-81S-3631,7.6,6.6,2.8,8.6,1.4,29649
3632,1,XX-82T-3632,6.2,4.4,5.6,4.4,1,22650
3633,1,XY-83U-3633,3,4.4,4.2,3.2,9,21215
3634,1,XZ-84V-3634,5.8,9.2,5,6.4,8.2,32835
3635,1,XX-85W-3635,8,2.6,3,8.8,7.2,27300
3636,1,XY-86X-3636,7.2,4.6,9,7.2,2.2,33036
3637,1,XZ-87Y-3637,9.2,5,7.4,8.6,4.6,33057
3638,1,XX-88Z-3638,2,4.6,6.2,7.8,7.8,29712
3639,1,XY-89A-3639,8.6,7.2,7.8,5.2,9.8,39770
3640,1,XZ-90B-3640,1,5.4,1.8,5,2.4,14842
3641,1,XX-91C-3641,9.6,5,4.4,8,6.4,30284
3642,1,XY-92D-3642,4,3.8,9.2,2.6,7.2,24975
3643,1,XZ-93E-3643,5.2,7.8,1.4,3.6,9.8,28384
3644,1,XX-94F-3644,2.8,6.8,4,5.2,9,24239
3645,1,XY-95G-3645,10,1.4,1,9.8,1.2,23863
3646,1,XZ-96H-3646,4.4,10,8.6,5.2,3.6,31638
3647,1,XX-97I-3647,5.6,3.4,3.4,7.6,4,21458
3648,1,XY-98J-3648,1,1.6,4.6,3.6,1,12444
3649,1,XZ-99K-3649,1.4,9.4,9,7.6,4.4,27879
3650,1,XX-11A-3650,5,5.2,1.8,7.4,7.4,28689
3651,1,XY-12B-3651,4.4,6,4,4.6,4.2,23047
3652,1,XZ-13C-3652,2.2,2.4,9.2,1,8.8,20789
3653,1,XX-14D-3653,6,8.4,1,7.6,9.2,30278
3654,1,XY-15E-3654,3.6,3,8.2,5.4,7,28302
3655,1,XZ-16F-3655,8.4,1,1.8,7.4,5,21334
3656,1,XX-17G-3656,4.4,5,4.2,2.8,9.8,25776
3657,1,XY-18H-3657,8.4,4.6,1.4,6,3.6,21048
3658,1,XZ-19I-3658,2.8,7.6,6.2,4.6,7.2,28485
3659,1,XX-20J-3659,9.8,1.8,2.6,2.2,6,24429
3660,1,XY-21K-3660,7.8,6.4,8.6,2,3.6,29184
3661,1,XZ-22L-3661,2.6,9.6,7.4,9.4,8.6,40375
3662,1,XX-23M-3662,8,5.2,8.8,2,6.2,27283
3663,1,XY-24N-3663,3.8,4.2,5,7.8,9.2,28497
3664,1,XZ-25O-3664,7.4,1.4,1.2,2.2,2.6,13450
3665,1,XX-26P-3665,4,9.2,9.4,1.4,8,29283
3666,1,XY-27Q-3666,9.4,7.2,4,9,3,32179
3667,1,XZ-28R-3667,2.8,5.2,9.4,9.6,4.4,33520
3668,1,XX-29S-3668,7.2,2.2,4.8,6.4,9.8,31649
3669,1,XY-30T-3669,1.2,4.2,9.2,9.4,4.6,27056
3670,1,XZ-31U-3670,9,7.2,9.6,5.2,8,39597
3671,1,XX-32V-3671,3.8,9.2,7.2,4,9,28429
3672,1,XY-33W-3672,1,9.2,3.2,8,1.2,24844
3673,1,XZ-34X-3673,4,7,1.2,1.2,8.6,20805
